,total_rent,living_space,nr_of_rooms,building_type,age_of_building,zip_code,region,street,latitude,longitude
2076,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
2077,1428,70,,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
2078,1224,46,2.0,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
2079,1224,46,2.0,Etagenwohnung,,60325,"Frankfurt am Main, Westend-Süd",Georg-Voigt-Straße 11-15,50.1152864,8.6503827
2080,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
2081,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
2082,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
2083,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
2084,865,21,1.0,Etagenwohnung,,63065,"Offenbach am Main, Stadtmitte",Kaiserstraße 73,,
2085,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
2086,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
2087,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
2088,1780,108,3.0,Etagenwohnung,2.0,60326,"Frankfurt, Gallusviertel",Mainzer Landstraße 372,50.1022568,8.6364922
2089,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
2090,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
2091,1413,38,1.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
2092,3260,86,3.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
2093,3260,86,3.0,Etagenwohnung,2.0,60312,"Frankfurt am Main, Innenstadt",Große Gallusstraße 16-18,50.1115561,8.6730361
2094,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
2095,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
2096,950,74,4.0,Dachgeschoss,99.0,65929,"Frankfurt-Höchst, Frankfurt am Main",,50.1027438,8.5420871
2097,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
2098,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
2099,1395,78,3.0,Etagenwohnung,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 23,,
2100,2350,135,3.0,Penthouse,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 39,,
2101,2350,135,3.0,Penthouse,0.0,63067,"Offenbach, Stadtmitte",Hafenallee 39,,
2102,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
2103,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
2104,1255,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
2105,1254,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
2106,1254,76,2.0,Etagenwohnung,0.0,60326,"Frankfurt am Main, Gallusviertel",Mainzer Landstraße 385,50.1022568,8.6364922
2107,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
2108,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
2109,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
2110,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
2111,1391,89,3.0,,4.0,60327,"Frankfurt am Main, Gutleutviertel",Speicherstraße 26,50.1008277,8.6609364
2112,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
2113,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
2114,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
2115,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
2116,2541,123,3.0,Penthouse,5.0,60320,"Frankfurt am Main, Westend-Nord",,50.1263563,8.6679209
2117,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
2118,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
2119,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
2120,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
2121,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
2122,1760,117,4.0,Etagenwohnung,0.0,61118,"Bad Vilbel, Wetteraukreis",Röntgenstraße 5,50.1943621,8.7408978
2123,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2124,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2125,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2126,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2127,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2128,1450,30,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2129,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2130,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2131,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2132,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2133,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2134,845,17,1.0,Etagenwohnung,34.0,60528,"Frankfurt, Niederrad",Triftstraße 53,50.0835803,8.6448152
2135,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
2136,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
2137,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
2138,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
2139,845,22,1.0,,4.0,65479,"Raunheim, Groß-Gerau (Kreis)",Schulstraße 2,49.92139,8.48255
2140,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
2141,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
2142,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
2143,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
2144,5480,231,4.0,Penthouse,5.0,60313,"Frankfurt am Main / Innenstadt, Frankfurt am Main",,50.1080524,8.6821609
2145,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
2146,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
2147,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
2148,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
2149,4610,180,,Erdgeschosswohnung,,60322,"Frankfurt am Main, Nordend-West",,50.1249136,8.67795
2150,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
2151,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
2152,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
2153,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
2154,3460,195,4.0,Maisonette,114.0,60322,"Frankfurt, Nordend-West",Sömmerringstraße -,50.1238415,8.6811074
2155,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
2156,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
2157,1655,76,2.0,Etagenwohnung,1.0,60599,"Frankfurt am Main, Sachsenhausen-Süd",Wendelsweg 60,50.0984017,8.6962878
2158,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
2159,2100,90,3.0,Etagenwohnung,1.0,60599,"Frankfurt, Sachsenhausen-Süd",Hainer Weg 80,50.0972062,8.693573
2160,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
2161,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
2162,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
2163,1440,107,3.0,Etagenwohnung,,61184,"Karben, Wetteraukreis",,50.2313417,8.7717673
2164,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
2165,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
2166,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
2167,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
2168,2180,127,4.0,Etagenwohnung,0.0,65843,"Sulzbach, Sulzbach (Taunus)",,50.1198669,8.5240684
2169,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
2170,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
2171,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
2172,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
2173,972,64,2.0,Etagenwohnung,7.0,64295,"Darmstadt, Darmstadt-Nord",Berliner Allee 8,49.8707419,8.6360428
2174,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
2175,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
2176,1250,56,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
2177,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
2178,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
2179,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
2180,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
2181,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
2182,1195,90,3.0,Etagenwohnung,44.0,60529,"Frankfurt, Schwanheim",,50.0829548,8.5789168
2183,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
2184,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
2185,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
2186,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
2187,1495,103,4.0,Etagenwohnung,0.0,61449,"Steinbach, Steinbach (Taunus)",Berlinerstr. 39,50.1670596,8.5821695
2188,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
2189,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
2190,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
2191,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
2192,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
2193,775,20,1.0,Etagenwohnung,8.0,60487,"Frankfurt, Bockenheim",Salvador-Allende-Straße X,50.122509,8.6350992
2194,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
2195,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
2196,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
2197,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
2198,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
2199,1749,111,5.0,,0.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 62,50.0805613,8.6367016
2200,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
2201,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
2202,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
2203,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
2204,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
2205,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
2206,1685,95,3.0,Etagenwohnung,-1.0,60326,"Frankfurt, Gallusviertel",,50.1038405,8.6431009
2207,1350,58,2.0,Etagenwohnung,3.0,60528,"Frankfurt am Main, Niederrad",Lyoner Straße 30,50.0809846,8.6229756
